"date"	"samples"	"reads"	"bases"
"2015-10-20"	2201	18583411546	327153332785
"2015-10-21"	17	10223769	4201665421
"2015-10-22"	4945	38186631334	595053800010
"2015-10-23"	4608	18109213935	351949296653
"2015-10-24"	1937	26712979205	4107685048125
"2015-10-25"	3817	13595224484	1896901858572
"2015-10-26"	226	1208957205	204541015600
"2015-10-27"	2298	35508614287	549008991003
"2015-10-28"	1458	15017577584	3829681411145
"2015-10-29"	1337	42950551592	7468173895925
"2015-10-30"	1742	9425242298	1622607868683
"2015-10-31"	946	14709179233	1808087697014
"2015-11-01"	0	0	0
"2015-11-02"	1542	5894161373	1098446013881
"2015-11-03"	30603	409644359528	4751849354
"2015-11-04"	2616	39164100346	220102060220
"2015-11-05"	1052	22075069732	2799867883437
"2015-11-06"	1211	20036504797	3042518777383
"2015-11-07"	1189	22620089184	3532954691417
"2015-11-08"	396	5499271265	822664830675
"2015-11-09"	324	4973954390	590537105938
"2015-11-10"	784	16540239120	1702767303097
"2015-11-11"	5827	33750005378	2197856776812
"2015-11-12"	557	9997277363	1595997478325
"2015-11-13"	1165	13639079613	2274825969361
"2015-11-14"	1337	13336288706	1814124200027
"2015-11-15"	255	3047269959	415752382601
"2015-11-16"	223	2314518227	402890343434
"2015-11-17"	2878	21804802909	1559068189541
"2015-11-18"	2453	45472358755	508615046070
"2015-11-19"	5131	13181512266	172881433804
"2015-11-20"	1594	20695410182	3128597200973
"2015-11-21"	1009	20905876441	3813265601514
"2015-11-22"	114	4393523303	785321624284
"2015-11-23"	1698	31438047331	4948199778478
"2015-11-24"	2037	58442423615	20229769415
"2015-11-25"	1929	22532411773	2281995978092
"2015-11-26"	2416	35592470789	976411788380
"2015-11-27"	562	8100077300	1372160832162
"2015-11-28"	583	11023449597	1968482404377
"2015-11-29"	20997	180448853803	1017717900981
"2015-11-30"	492	6512526928	1176345626168
"2015-12-01"	3257	26629662891	2355486338358
"2015-12-02"	2671	31581056779	3349021663978
"2015-12-03"	1055	10986109204	1933135296946
"2015-12-04"	2979	60220826474	873679810307
"2015-12-05"	893	13667879245	1476021188385
"2015-12-06"	1061	4356788049	853362318597
"2015-12-07"	1157	4107889672	750351834768
"2015-12-08"	2468	29819334592	439559519406
"2015-12-09"	3701	36209858806	1868241715595
"2015-12-10"	1384	53091253299	8377932835346
"2015-12-11"	1939	24106597423	2847730347924
"2015-12-12"	1417	27657174798	3886364563618
"2015-12-13"	330	4692763722	875911637160
"2015-12-14"	171	5379900738	1435046603546
"2015-12-15"	595	8347026502	818544517409
"2015-12-16"	1092	18888074383	2648130350880
"2015-12-17"	11195	17206577475	784621638899
"2015-12-18"	2074	32995550175	27052657444
"2015-12-19"	1298	10198865770	1237450698973
"2015-12-20"	922	1327800776	252658553730
"2015-12-21"	280	1721524554	194796256711
"2015-12-22"	2497	15538255952	548815578293
"2015-12-23"	1235	7346812006	874695680362
"2015-12-24"	104	2458554382	223107162266
"2015-12-25"	4848	56551849920	275170141994
"2015-12-26"	260	4982367079	994279738529
"2015-12-27"	995	2170436416	330824041566
"2015-12-28"	681	14167473886	2187358760764
"2015-12-29"	482	2718215635	365860378411
"2015-12-30"	123	2166521531	387880786194
"2015-12-31"	2591	18707319044	1464605286935
