"date"	"samples"	"reads"	"bases"
"2010-12-07"	49	365498981	14518045150
"2010-12-08"	47	1266844177	222543246425
"2010-12-09"	34	603951179	49087927581
"2010-12-10"	39	54043537	7904174710
"2010-12-11"	37	367825663	20626425529
"2010-12-12"	25	83496835	9315173032
"2010-12-13"	0	0	0
"2010-12-14"	3731	5351653994	207369273592
"2010-12-15"	25	430250382	57779804416
"2010-12-16"	110	1464761571	114227421297
"2010-12-17"	182	2346692810	213753369365
"2010-12-18"	4	28862932	1638562806
"2010-12-19"	0	0	0
"2010-12-20"	30	435401111	27103584266
"2010-12-21"	0	0	0
"2010-12-22"	66	1529354027	240119615790
"2010-12-23"	24	10221609	991496097
"2010-12-24"	121	1748677163	193910169214
"2010-12-25"	0	0	0
"2010-12-26"	0	0	0
"2010-12-27"	0	0	0
"2010-12-28"	0	0	0
"2010-12-29"	39	439846602	36478687409
"2010-12-30"	25	6418555	2094750973
"2010-12-31"	30	539506318	53492394326
